idx,question,context,true_label,baseline_sim,trained_sim,improvement
273,Multidisciplinary decisions in breast cancer: does the patient receive what the team has recommended?,A multidisciplinary team (MDT) approach to breast cancer management is the gold standard. The aim is to evaluate MDT decision making in a modern breast unit.,1,0.8352916836738586,0.7441058250346958,-0.09118585863916284
274,Remote ischemic postconditioning: does it protect against ischemic damage in percutaneous coronary revascularization?,All referrals to the breast MDT where breast cancer was diagnosed from 1 July 2009 to 30 June 2011 were included. Multidisciplinary team decisions were compared with subsequent patient management and classified as concordant or discordant.,0,0.79667067527771,0.5858552766980236,-0.21081539857968634
275,Systematic use of patient-rated depression severity monitoring: is it helpful and feasible in clinical psychiatry?,"Several single nucleotide polymorphisms (SNPs) at different loci have been associated with breast cancer susceptibility, accounting for around 10% of the familial component. Recent studies have found direct associations between specific SNPs and breast cancer in BRCA1/2 mutation carriers. Our aim was to determine whether validated susceptibility SNP scores improve the predictive ability of risk models in comparison/conjunction to other clinical/demographic information.",0,0.7097184658050537,0.43125809490632744,-0.2784603708987263
276,Is a patient's self-reported health-related quality of life a prognostic factor for survival in non-small-cell lung cancer patients?,The results suggest that patients' self-reported HRQOL provide independent prognostic information for survival. This finding supports the collection of such data in routine clinical practice.,1,0.8396155834197998,0.7360942693325339,-0.10352131408726595
277,Transsphenoidal pituitary surgery in Cushing's disease: can we predict outcome?,"To assess the results of transsphenoidal pituitary surgery in patients with Cushing's disease over a period of 18 years, and to determine if there are factors which will predict the outcome.",1,0.7954516410827637,0.8696262362888292,0.07417459520606551
278,Is non-invasive diagnosis of esophageal varices in patients with compensated hepatic cirrhosis possible by duplex Doppler ultrasonography?,"The final cytologic interpretation was a glandular cell abnormality (≥AGC) in 107 samples (0.13%); 39 of these (36.4%) were flagged as R on RPS. Twenty-four patients (33.8%) out of 71 who had histologic follow-up were found to harbor a high-grade squamous intraepithelial lesion or carcinoma; 13 of those 24 Pap smears (54.2%) had been flagged as R on RPS. Notably, 11 AGC cases were picked up by RPS only and not by FS and represented false-negative cases; 2 of these showed endometrial adenocarcinoma on histologic follow-up.",0,0.7652985453605652,0.7336772230653352,-0.03162132229522996
279,Is external palliative radiotherapy for gallbladder carcinoma effective?,"External radiotherapy seems to be a safe and effective method of palliative management of gallbladder carcinoma. However, further studies are necessary to determine the role of radiotherapy in palliative or adjuvant treatment of gallbladder carcinoma.",1,0.8469647169113159,0.8339076859979517,-0.013057030913364187
280,Are the long-term results of the transanal pull-through equal to those of the transabdominal pull-through?,"Of study participants, 36% were male. Prevalence of casual high BP was 19%. In the population, 10% were current cigarette smokers and habitual alcohol use was high at 56%. As measured by body mass index, 2% were obese and 14% had abdominal obesity. RHR was elevated (>90 bpm) in 19%. Overall, 79% of study participants were found to have at least one CVD risk factor. RHR was significantly associated with age, waist circumference, and BP. Individuals with an elevated RHR had a higher risk (OR 1.94, 95% CI 1.15-3.26%, p = 0.013) of casual high BP compared with participants with normal RHR independently of several established CVD risk factors. The regression dilution ratio of RHR was 0.75 (95% CI 0.62-0.89).",0,0.6457923650741577,0.5270461490701686,-0.11874621600398916
281,Are there effects of intrauterine cocaine exposure on delinquency during early adolescence?,"Although its excellent results, laparoscopic sleeve gastrectomy (LSG) presents major complications ranging from 0% to 29%. Among them, the staple line leak presents an incidence varying from 0% to 7%. Many trials debated about different solutions in order to reduce leaks' incidence. No author has investigated the role of gastric decompression in the prevention of this complication. Aim of our work is to evaluate if this procedure can play a role in avoiding the occurrence of staple line leaks after LSG.",0,0.6047241687774658,0.27960555483235605,-0.32511861394510977
282,Is Chaalia/Pan Masala harmful for health?,"The frequency of habits of Chaalia and Pan Masala chewing, by school children in lower socio-economic areas is extremely high. The probable reasons for this high frequency are taste, the widespread use of these substances by family members and friends, low cost and easy availability.",1,0.8540745973587036,0.666086634359887,-0.1879879629988166
283,Is EQ-5D a valid quality of life instrument in patients with acute coronary syndrome?,"The introduction and widespread use of ART have drastically changed the natural history of HIV/AIDS, but exposure to ART leads to serious medication-related adverse effects mainly explained by mitochondrial toxicities, and the situation will get worse in the near future. Indeed, ART is associated with an increased risk of developing cardiovascular disease, lipodystrophy, prediabetes and overt diabetes, insulin resistance and hyperlactatemia/lactic acidosis. The prevalence of these disorders is already high in SSA, and the situation will be exacerbated by the implementation of the new WHO recommendations. Most SSA countries are characterized by (extreme) poverty, very weak health systems, inadequate and low quality of health services, inaccessibility to existing health facilities, lack of (qualified) health personnel, lack of adequate equipment, inaccessibility and unaffordability of medicines, and heavy workload in a context of a double burden of disease. Additionally, there is dearth of data on the incidence and predictive factors of ART-related adverse effects in SSA, to anticipate on strategies that should be put in place to prevent the occurrence of these conditions or properly estimate the upcoming burden and prepare an adequate response plan. These are required if we are to anticipate and effectively prevent this upcoming burden.",0,0.7602949142456055,0.5914125736768868,-0.16888234056871865
284,Cardiovascular risk in a rural adult West African population: is resting heart rate also relevant?,Significant associations were observed between RHR and several established cardiovascular risk factors. Prospective studies are needed in sub-Saharan African populations to establish the potential value of RHR in cardiovascular risk assessment.,1,0.8223100304603577,0.6636874863064943,-0.15862254415386334
285,Delayed imaging in routine CT examinations of the abdomen and pelvis: is it worth the additional cost of radiation and time?,"Sixty patients aged 19 to 35 years (mean: 24.7 ± 3.6 years) were divided into both test and control groups of 30 patients each. The mean postoperative pain score (visual analog scale) was lower for the PRP group at all time points and this was statistically significant (P<.05). Although the figures for swelling and interincisal mouth opening were lower in the test group, this difference was not statistically significant. Similarly, the scores for lamina dura, trabecular pattern, and bone density were better among patients in the PRP group. This difference was also not statistically significant.",0,0.7494016289710999,0.6675291009052338,-0.08187252806586609
286,Is the use of cyanoacrylate in intestinal anastomosis a good and reliable alternative?,We conducted a reliability study in a cohort with patient records including both outpatient and inpatient care as the objects of measurement. We developed a structured implicit review instrument to assess the quality of care over one year of treatment. 12 reviewers conducted a total of 496 reviews of 70 patient records selected from 26 VA clinical sites in two regions of the country. Each patient had between one and four conditions specified as having a highly developed evidence base (diabetes and hypertension) or a less developed evidence base (chronic obstructive pulmonary disease or a collection of acute conditions). Multilevel analysis that accounts for the nested and cross-classified structure of the data was used to estimate the signal and noise components of the measurement of quality and the reliability of implicit review.,0,0.683460533618927,0.6235643293873446,-0.05989620423158237
287,Cigarettes and cinema: does parental restriction of R-rated movie viewing reduce adolescent smoking susceptibility?,"Gallbladder carcinoma is characterized by delayed diagnosis, ineffective treatment and poor prognosis. Surgical resection has been thought to be the treatment of choice, while the role of radiotherapy as adjuvant or palliative treatment has not been fully clarified in the literature.",0,0.7155894041061401,0.4391406903256208,-0.27644871378051933
288,Is discordance in TEOAE and AABR outcomes predictable in newborns?,To determine the perinatal predictors of discordant screening outcomes based on a two-stage screening protocol with transient-evoked otoacoustic emissions (TEOAE) and automated auditory brainstem response (AABR).,1,0.8282988667488098,0.6304413962875673,-0.19785747046124247
289,Is Aspiration Thrombectomy Beneficial in Patients Undergoing Primary Percutaneous Coronary Intervention?,It is unclear whether intravenous glycoprotein IIb/IIIa inhibitors or ischemic time might modify any clinical benefits observed with aspiration thrombectomy before primary percutaneous coronary intervention (PCI) in patients with ST-segment-elevation myocardial infarction.,1,0.8857307434082031,0.8346148853707979,-0.05111585803740526
290,Is discordance in TEOAE and AABR outcomes predictable in newborns?,"Given the available screening technologies, discordant TEOAE and AABR may be inevitable for some categories of hearing loss among apparently healthy newborns whose mothers received prenatal care. The potential limitations of perinatal morbidities as basis of targeted screening for such cases therefore merit further consideration.",1,0.8356173038482666,0.6339586366858064,-0.20165866716246017
291,Does government assistance improve utilization of eye care services by low-income individuals?,"A significant increase in skin blood flow was detected in Group II with partial expander deflation. Overall, histopathologic exam revealed aggravated findings of chronic radiodermatitis (epidermal atrophy, dermal inflammation and fibrosis, neovascularisation and vascular changes as well as increased capsule thickness) especially around the lower expander pole, in Group II.",0,0.6618817448616028,0.6193297724711191,-0.042551972390483694
292,The secular growth acceleration: does it appear during fetal life?,Our investigation did not undoubtedly prove that significant changes of fetal biometric parameters occurred in the last three decades. It is possible that secular growth acceleration does not exist in prenatal period but also the observed time period could have been short for this phenomenon to manifest.,1,0.7487550973892212,0.6241802996570252,-0.12457479773219604
293,Is severe pain immediately after spinal augmentation a predictor of long-term outcomes?,Longer duration of neoadjuvant (NA) imatinib (IM) used for locally advanced (LA) gastrointestinal stromal tumours (GIST) is not based on biology of the tumour reflected by kit mutation analysis.,0,0.8062357902526855,0.5351287537295144,-0.27110703652317114
294,Does patient-prosthesis mismatch after aortic valve replacement affect survival and quality of life in elderly patients?,"To evaluate the impact of patient-prosthesis mismatch (PPM) on survival, functional status, and quality of life (QoL) after aortic valve replacement (AVR) with small prosthesis size in elderly patients.",1,0.8559205532073975,0.863246488348785,0.007325935141387574
295,Can Roux-en-Y gastric bypass provide a lifelong solution for diabetes mellitus?,Roux-en-Y gastric bypass is a promising option for lifelong treatment of type 2 diabetes. It has the potential to improve or cure a selected spectrum of type 1 diabetes when performed early in the disease. Further animal model studies or randomized controlled trials are needed to support our conclusion.,1,0.8727531433105469,0.8654756601236475,-0.007277483186899358
296,Vertical lines in distal esophageal mucosa (VLEM): a true endoscopic manifestation of esophagitis in children?,Health Care Financing Administration (HCFA) hospital mortality data for FY 1989.,0,0.7834993600845337,0.7040883845069372,-0.07941097557759647
297,Does prostate morphology affect outcomes after holmium laser enucleation?,To determine whether prostate morphology or technique used has any effect on postoperative outcomes after holmium laser enucleation of the prostate.,1,0.8114368915557861,0.7568171876370586,-0.0546197039187275
298,Can APC mutation analysis contribute to therapeutic decisions in familial adenomatous polyposis?,"Of study participants, 36% were male. Prevalence of casual high BP was 19%. In the population, 10% were current cigarette smokers and habitual alcohol use was high at 56%. As measured by body mass index, 2% were obese and 14% had abdominal obesity. RHR was elevated (>90 bpm) in 19%. Overall, 79% of study participants were found to have at least one CVD risk factor. RHR was significantly associated with age, waist circumference, and BP. Individuals with an elevated RHR had a higher risk (OR 1.94, 95% CI 1.15-3.26%, p = 0.013) of casual high BP compared with participants with normal RHR independently of several established CVD risk factors. The regression dilution ratio of RHR was 0.75 (95% CI 0.62-0.89).",0,0.6714800596237183,0.5434280228421262,-0.12805203678159205
299,Are high flow nasal cannulae noisier than bubble CPAP for preterm infants?,We examined 680 unrelated FAP families for germline mutations in the APC gene. Clinical information was obtained from 1256 patients.,0,0.7375694513320923,0.53722978672131,-0.20033966461078223
300,Does ambulatory process of care predict health-related quality of life outcomes for patients with chronic disease?,"Each of 24 patients (31 knees) was prospectively examined preoperatively, at 6 and 12 months after each surgery. Isokinetic knee extensor and flexor strength as well as position sense were measured using the Biodex system. Timed up and go test, stair climbing test, and the 6-min walk test were used to assess physical performance. The results of each group were also compared with those from the corresponding healthy control, respectively.",0,0.7515089511871338,0.5498503044363473,-0.20165864675078649
301,Can predilatation in transcatheter aortic valve implantation be omitted?,The rat model was made by 5-hour restraint water-immersion stress and two intraperitoneal injections of cerulein (40 micrograms/kg) at hourly interval. BQ123 (3 or 6 mg/kg) was administered intravenously 30 minutes before and 2 hours after the first cerulein injection.,0,0.7193577289581299,0.5886346650298884,-0.1307230639282415
302,Is pain a clinically relevant problem in general adult psychiatry?,We found evidence that pain can be a significant clinical problem in psychiatric patients which seems to be underestimated in psychiatry. The investigated patients in general adult psychiatry are characterized by specific risk factors different from clinical subpopulations of other disciplines.,1,0.8314592838287354,0.8350221753066784,0.0035628914779430865
303,Does early migraine treatment shorten time to headache peak and reduce its severity?,To explore whether early treatment would shorten the duration of headache from headache onset to its peak and reduce headache severity at peak.,1,0.8906995058059692,0.8968984234105382,0.006198917604568921
304,Gluten tolerance in adult patients with celiac disease 20 years after diagnosis?,"Celiac disease (CD) is believed to be a permanent intolerance to gluten. A number of patients, however, discontinue the gluten-free diet (GFD) without developing symptoms or signs. The aim of our study was to investigate whether CD patients are capable of developing tolerance to gluten.",1,0.7680903077125549,0.6939192584231705,-0.07417104928938445
305,Are the long-term results of the transanal pull-through equal to those of the transabdominal pull-through?,"Our long-term study showed significantly better (2-fold) results regarding the continence score for the abdominal approach compared with the transanal pull-through. The stool pattern and enterocolitis scores were somewhat better for the TERPT group. These findings raise an important issue about the current surgical management of HD; however, more cases will need to be studied before a definitive conclusion can be drawn.",1,0.7692300081253052,0.5956530286792947,-0.17357697944601047
306,Measuring hospital mortality rates: are 30-day data enough?,"Sixteen participants (25%) demonstrated a PAR. Univariate logistic regression identified that of the proposed identifiers, global loss of passive range of movement (odds ratio [OR]=0.26, P=.03), pain at the end of range of all measured active movements (OR=0.06, P=.02), and global loss of passive glenohumeral movements (OR=0.23, P=.02) were associated with a PAR. Following stepwise removal of the variables, pain at the end of range of all measured active movements remained the only identifier but was associated with reduced odds of a PAR.",0,0.6004199981689453,0.5119813581142506,-0.0884386400546947
307,Some aspects of social exclusion: do they influence suicide mortality?,The gender difference in prevalence and incidence rates of depression is one of the most consistent findings in psychiatric epidemiology. We sought to examine whether any gender differences in symptom profile might account for this difference in rates.,0,0.8207812309265137,0.6649911177954653,-0.1557901131310484
308,Is first-line single-agent mitoxantrone in the treatment of high-risk metastatic breast cancer patients as effective as combination chemotherapy?,To determine whether patients with high-risk metastatic breast cancer draw benefit from combination chemotherapy as first-line treatment.,1,0.8379672169685364,0.748479670314762,-0.08948754665377434
309,Does para-cervical block offer additional advantages in abortion induction with gemeprost in the 2nd trimester?,Randomized clinical trial with three parallel groups.,0,0.7755832672119141,0.6628179196485571,-0.11276534756335699
310,Diffusion-weighted echo-planar MR imaging of primary parotid gland tumors: is a prediction of different histologic subtypes possible?,We used a geographic information system and novel spatial and longitudinal analyses to determine whether implementation of pharmacy-based OTC syringe sales were associated with reported crime between January 2006 and December 2008 in Los Angeles Police Department Reporting Districts. We assessed reported crime pre- and post-OTC syringe sales initiation as well as longitudinal associations between crime and OTC syringe-selling pharmacies.,0,0.7288095951080322,0.5326325654728443,-0.1961770296351879
311,Do resident's leadership skills relate to ratings of technical skill?,General surgery research residents' intraoperative leadership skills showed significant correlations to their perceptions of skill decay and task difficulty during a bowel repair. Evaluating resident's directional instructions may provide an additional individualized intraoperative assessment metric. Further evaluation relating to operative performance outcomes is warranted.,1,0.8482845425605774,0.695381253039428,-0.1529032895211494
312,Do French lay people and health professionals find it acceptable to breach confidentiality to protect a patient's wife from a sexually transmitted disease?,To determine under what conditions lay people and health professionals find it acceptable for a physician to breach confidentiality to protect the wife of a patient with a sexually transmitted disease (STD).,1,0.822894811630249,0.85291203012771,0.030017218497460973
313,Are higher rates of depression in women accounted for by differential symptom reporting?,The gender difference in prevalence and incidence rates of depression is one of the most consistent findings in psychiatric epidemiology. We sought to examine whether any gender differences in symptom profile might account for this difference in rates.,1,0.8482157588005066,0.8050311859261373,-0.043184572874369276
314,Do we need imaging to diagnose appendicitis in children?,To evaluate the role of clinical assessment with selective use of imaging studies in the management of suspected acute appendicitis in children.,1,0.7904614806175232,0.8552451299332271,0.0647836493157039
315,Does patient-prosthesis mismatch after aortic valve replacement affect survival and quality of life in elderly patients?,"PPM after AVR does not affect survival, functional status, and QoL in patients aged at least 75 years. Surgical procedures, often time-consuming, contemplated to prevent PPM, may therefore be not justified in this patient subgroup.",1,0.8598729372024536,0.6329436978504968,-0.22692923935195686
316,Clinical identifiers for early-stage primary/idiopathic adhesive capsulitis: are we seeing the real picture?,None of the clinical identifiers for early-stage adhesive capsulitis previously proposed by expert consensus have been validated in this study. Clinicians should be aware that commonly used clinical identifiers may not be applicable to this stage.,1,0.8655188083648682,0.7553215116040819,-0.11019729676078627
317,Global Longitudinal Pathway: has medical education curriculum influenced medical students' skills and attitudes toward culturally diverse populations?,"The Pathway represents a longitudinal program for medical students, consisting of both domestic and international experiences with poor populations. A previous study reported no significant attitudinal changes toward the medically indigent between Pathway and non-Pathway students.",1,0.8275635242462158,0.7916776781475688,-0.03588584609864698
318,Can surgeon familiarization with current evidence lead to a change in practice?,"Significant positive correlations were observed between BV/TV and the percentage of bone (%Bone) analyzed by SEM (r = 0.933, P < 0.001), by toluidine blue staining OM (r = 0.950, P < 0.001) and by dark field OM (r = 0.667, P = 0.05). The high positive correlation coefficient between BV/TV and trabecular thickness illustrates that a value of BV/TV upper than 50% squares with a bone presenting most of their trabecules thicker than 0.2 mm. The high negative correlation between BV/TV and trabecular separation shows that values of BV/TV upper than 50% squares with a bone presenting most of their trabecules separated less than 0.3 mm each other.",0,0.5554273128509521,0.6174527075900089,0.06202539473905677
319,Can Ambu self-inflating bag and Neopuff infant resuscitator provide adequate and safe manual inflations for infants up to 10 kg weight?,Retrospective analysis of prospectively maintained database.,0,0.7869176268577576,0.5205979701530741,-0.2663196567046835
320,Fragility of the esophageal mucosa: a pathognomonic endoscopic sign of primary eosinophilic esophagitis?,"The use of prophylactic nasogastric (NG) decompression in elective colonic resections was documented for the 2 consecutive months of October and November, 2004 at the Royal Alexandra Hospital (RAH). A one page summary of recent evidence concerning this practice was then mailed to all general surgeons at that institution. A similar second review was carried out for the months of January and February, 2005. The two periods were compared with regards to prophylactic NG use.",0,0.6932778358459473,0.5929445456919827,-0.10033329015396453
321,Laminoplasty outcomes: is there a difference between patients with degenerative stenosis and those with ossification of the posterior longitudinal ligament?,Patients with CSM due to either degenerative disease or segmental OPLL have similar perioperative results and neurological outcomes with laminoplasty. The VAS neck pain scores did not improve significantly with laminoplasty for either group. Laminoplasty may limit extension ROM.,1,0.8859226703643799,0.7671088856399606,-0.11881378472441928
322,Systematic use of patient-rated depression severity monitoring: is it helpful and feasible in clinical psychiatry?,We sought to develop a more reliable structured implicit chart review instrument for use in assessing the quality of care for chronic disease and to examine if ratings are more reliable for conditions in which the evidence base for practice is more developed.,0,0.8509342670440674,0.7117935491709271,-0.1391407178731403
323,Treadmill testing of children who have spina bifida and are ambulatory: does peak oxygen uptake reflect maximum oxygen uptake?,"Of study participants, 36% were male. Prevalence of casual high BP was 19%. In the population, 10% were current cigarette smokers and habitual alcohol use was high at 56%. As measured by body mass index, 2% were obese and 14% had abdominal obesity. RHR was elevated (>90 bpm) in 19%. Overall, 79% of study participants were found to have at least one CVD risk factor. RHR was significantly associated with age, waist circumference, and BP. Individuals with an elevated RHR had a higher risk (OR 1.94, 95% CI 1.15-3.26%, p = 0.013) of casual high BP compared with participants with normal RHR independently of several established CVD risk factors. The regression dilution ratio of RHR was 0.75 (95% CI 0.62-0.89).",0,0.6528944969177246,0.5610429813835006,-0.091851515534224
324,Laminoplasty outcomes: is there a difference between patients with degenerative stenosis and those with ossification of the posterior longitudinal ligament?,Two common causes of cervical myelopathy include degenerative stenosis and ossification of the posterior longitudinal ligament (OPLL). It has been postulated that patients with OPLL have more complications and worse outcomes than those with degenerative stenosis. The authors sought to compare the surgical results of laminoplasty in the treatment of cervical stenosis with myelopathy due to either degenerative changes or segmental OPLL.,1,0.8452242016792297,0.6866561993588784,-0.1585680023203513
325,Cigarettes and cinema: does parental restriction of R-rated movie viewing reduce adolescent smoking susceptibility?,Parental restriction of R-rated movie viewing is associated with both lower adolescent smoking susceptibility and lower smoking rates.,1,0.8732643127441406,0.8108257468770652,-0.06243856586707541
326,Does nuchal translucency thickness in the first trimester predict GDM onset during pregnancy?,"Two nationally representative cross-sectional households surveys conducted in 2003 and 2007 were the main sources of data. A comprehensive analysis of the entire health system is conducted including the public sector, private-not-for-profit and private-for-profit sectors. Standard benefit incidence analysis techniques were applied and adopted to allow application to private sector services.",0,0.7578455209732056,0.4238269687225049,-0.33401855225070065
327,Is the combination with 2-methoxyestradiol able to reduce the dosages of chemotherapeutices in the treatment of human ovarian cancer?,2ME is able to enhance the antiproliferative activity of certain chemotherapeutics at pharmacological relevant concentrations. This estradiol metabolite is currently in a phase II trial in patients with refractary metastatic breast cancer and the tolerability has been shown to be very good. The combination of 2ME with chemotherapeutics may therefore offer a new clinically relevant treatment regimen for hormone-dependent cancer.,1,0.866113007068634,0.7675565283901663,-0.09855647867846773
328,Is discordance in TEOAE and AABR outcomes predictable in newborns?,"Sixteen participants (25%) demonstrated a PAR. Univariate logistic regression identified that of the proposed identifiers, global loss of passive range of movement (odds ratio [OR]=0.26, P=.03), pain at the end of range of all measured active movements (OR=0.06, P=.02), and global loss of passive glenohumeral movements (OR=0.23, P=.02) were associated with a PAR. Following stepwise removal of the variables, pain at the end of range of all measured active movements remained the only identifier but was associated with reduced odds of a PAR.",0,0.6688358783721924,0.4780032744456893,-0.19083260392650309
329,Does the central venous pressure predict fluid responsiveness?,"We identified 3215 studies and selected 72 relevant papers for review. Surgical treatment of diabetes is evolving from complex pancreatic and islets transplantation surgery for type 1 diabetes with critical postoperative outcome and follow-up to a metabolic surgery, including gastric bypass. Gastric bypass (no immune suppression or graft rejection) has proven to be highly effective treatment for obese patients and nonobese animals with type 2 diabetes. There are certain shared criteria between types 1 and 2 diabetes, making a selected spectrum of the disease a potential target for metabolic surgery to improve or cure diabetes.",0,0.7110074758529663,0.49612409620967246,-0.21488337964329385
330,Does quantitative left ventricular regional wall motion change after fibrous tissue resection in endomyocardial fibrosis?,"We compared left ventricular regional wall motion, the global left ventricular ejection fraction, and the New York Heart Association functional class pre- and postoperatively.",1,0.8323737382888794,0.8218636585415773,-0.010510079747302115
331,Is inhaled prophylactic heparin useful for prevention and Management of Pneumonia in ventilated ICU patients?,To determine whether prophylactic inhaled heparin is effective for the prevention and treatment of pneumonia patients receiving mechanical ventilation (MV) in the intensive care unit.,1,0.8754316568374634,0.8362557194047038,-0.0391759374327596
332,Does skin care frequency affect the severity of incontinence-associated dermatitis in critically ill patients?,Randomized clinical trial with three parallel groups.,0,0.7642586827278137,0.6748349941531739,-0.08942368857463978
333,Does preoperative anemia adversely affect colon and rectal surgery outcomes?,"Complications associated with blood transfusions have resulted in widespread acceptance of low hematocrit levels in surgical patients. However, preoperative anemia seems to be a risk factor for adverse postoperative outcomes in certain surgical patients. This study investigated the National Surgical Quality Improvement Program (NSQIP) database to determine if preoperative anemia in patients undergoing open and laparoscopic colectomies is an independent predictor for an adverse composite outcome (CO) consisting of myocardial infarction, stroke, progressive renal insufficiency or death within 30 days of operation, or for an increased hospital length of stay (LOS).",1,0.8224354386329651,0.6942653813658185,-0.1281700572671466
334,Does the Transmissible Liability Index (TLI) assessed in late childhood predict suicidal symptoms at young adulthood?,These findings confirm the hypothesis that TLI assessed at late childhood is a predictor of frequency and severity of suicidal behavior from preadolescence to young adulthood.,1,0.8632810115814209,0.802250860410138,-0.061030151171282854
335,Clinical identifiers for early-stage primary/idiopathic adhesive capsulitis: are we seeing the real picture?,"The purpose of this study was to determine whether there is an association between skewed X-inactivation and recurrent spontaneous abortion in a large, well-defined sample of women with recurrent loss.",0,0.7893174290657043,0.5822557755258813,-0.2070616535398231
336,Surgical management of the atherosclerotic ascending aorta: is endoaortic balloon occlusion safe?,"Between January 1, 1992, and August 31, 1994, the senior author (JFF) performed 255 esophageal biopsies. The procedure reports, available endoscopic photographs, and histology reports were reviewed to establish the endoscopic and histologic appearance of the esophageal mucosa. Intraepithelial cells were counted in a blind review of 42 randomly selected biopsies.",0,0.7565035223960876,0.7072638811176454,-0.04923964127844227
337,Diffusion-weighted echo-planar MR imaging of primary parotid gland tumors: is a prediction of different histologic subtypes possible?,"epiDWI has the potential to differentiate pleomorphic adenoma and myoepithelial adenomas from all other examined entities. Due to an overlap not only within the group of benign and malignant lesions but also between groups, diagnoses should not be addressed on the basis of ADC values solely. Therefore, further studies combining DWI, morphologic criteria, and probably other MR imaging techniques seem warranted.",1,0.8680590391159058,0.6889263514047013,-0.1791326877112045
338,The association of puberty and young adolescent alcohol use: do parents have a moderating role?,Occlusion of the atherosclerotic ascending aorta by an endoaortic inflatable balloon has been proposed as an alternative to conventional cross-clamping to prevent injury to the vessel and distal embolization of debris. The safety and the effectiveness of endoaortic occlusion have not been documented in this setting.,0,0.629973292350769,0.5086246881827432,-0.12134860416802584
339,Histologic evaluation of the testicular remnant associated with the vanishing testes syndrome: is surgical management necessary?,"There is controversy surrounding the optimal management of the testicular remnant associated with the vanishing testes syndrome. Some urologists advocate the need for surgical exploration, whereas others believe this is unnecessary. These differing opinions are based on the variable reports of viable germ cell elements found within the testicular remnants. To better understand the pathology associated with this syndrome and the need for surgical management, we reviewed our experience regarding the incidence of viable germ cell elements within the testicular remnant.",1,0.745638906955719,0.7846298269413823,0.038990919985663286
340,Does the bracket-ligature combination affect the amount of orthodontic space closure over three months?,To investigate the effect of bracket-ligature combination on the amount of orthodontic space closure over three months.,1,0.8639713525772095,0.9419705876786147,0.07799923510140527
341,Is irritable bowel syndrome a diagnosis of exclusion?,"Guidelines emphasize that irritable bowel syndrome (IBS) is not a diagnosis of exclusion and encourage clinicians to make a positive diagnosis using the Rome criteria alone. Yet many clinicians are concerned about overlooking alternative diagnoses. We measured beliefs about whether IBS is a diagnosis of exclusion, and measured testing proclivity between IBS experts and community providers.",1,0.6569614410400391,0.7387717921221784,0.0818103510821393
342,Is leptin involved in phagocytic NADPH oxidase overactivity in obesity?,These findings show that phagocytic NADPH oxidase activity is increased in obesity and is related to preclinical atherosclerosis in this condition. We also suggest that hyperleptinemia may contribute to phagocytic NADPH oxidase overactivity in obesity.,1,0.837533712387085,0.6485651804840331,-0.18896853190305185
343,Does psychological distress predict disability?,To evaluate psychological distress as a predictor of disability due to common chronic disorders.,1,0.7907903790473938,0.8053743695744,0.014583990527006208
344,Vertical lines in distal esophageal mucosa (VLEM): a true endoscopic manifestation of esophagitis in children?,"We observed an endoscopic abnormally in a group of children with histological esophagitis. We termed this finding ""vertical lines in esophageal mucosa"" (VLEM). We examined the relationship between the presence of VLEM and significant histologic changes in esophageal mucosal biopsies.",1,0.7751354575157166,0.8636251214618509,0.08848966394613433
345,Is pain a clinically relevant problem in general adult psychiatry?,"All patients over the age of fifty-five years presenting with fractures of the trochanteric region caused by a low-energy injury, classified as AO/OTA Type 31-A1 and A2.",0,0.8052477240562439,0.6774723085200407,-0.1277754155362032
346,Transsphenoidal pituitary surgery in Cushing's disease: can we predict outcome?,"All patients had extremely fragile, inelastic, and delicate mucosa, which tore easily even with minor trauma. After the procedure, patients remained asymptomatic for 3 to 24 months.",0,0.7571190595626831,0.714613678409681,-0.042505381153002064
347,Does the leukocyte count correlate with the severity of injury?,The leukocyte count at presentation can be used as an adjunct in the evaluation of the severity of injury in blunt trauma patients.,1,0.8710801601409912,0.7727587049388048,-0.09832145520218638
348,Gluten tolerance in adult patients with celiac disease 20 years after diagnosis?,We used a geographic information system and novel spatial and longitudinal analyses to determine whether implementation of pharmacy-based OTC syringe sales were associated with reported crime between January 2006 and December 2008 in Los Angeles Police Department Reporting Districts. We assessed reported crime pre- and post-OTC syringe sales initiation as well as longitudinal associations between crime and OTC syringe-selling pharmacies.,0,0.6790304183959961,0.5309856646762849,-0.14804475371971115
349,Very high serum CA 19-9 levels: a contraindication to pancreaticoduodenectomy?,"The esophageal mucosa had a normal appearance on 160 endoscopic studies (Group 1) and VLEM were the only mucosal abnormalities in 41 endoscopies (Group 2). Histology was normal in 92 of 160 biopsies (57.5%) from Group 1, and 1 of 41 biopsies (2.4%) from Group 2. Most patients in Group 2 had eosinophilic esophagitis (34 of 41, 83%, specificity 0.85, sensitivity 0.5, p>0.001) which was of moderate to severe intensity (31 of 34, 91.2%, specificity 0.88, sensitivity 0.73, p<0.001).",0,0.7364601492881775,0.7573535313941575,0.02089338210598002
350,Is neck pain associated with worse health-related quality of life 6 months later?,"Our previous work demonstrated that the Transmissible Liability Index (TLI), an instrument designed as an index of liability for substance use disorder (SUD), is associated with risk of substance use disorder. This longitudinal study assessed whether TLI measured in 10-12-year-olds (late childhood) predicts suicidal behavior from age 12-14 (preadolescence) to age 25 (young adulthood). We hypothesized that TLI would predict number and severity of suicide attempts.",0,0.7479059100151062,0.4711551491566682,-0.276750760858438
